154	0.483682
155	0.480882
156	0.488755
157	0.476418
158	0.449298
159	0.498669
160	0.516078
161	0.484691
162	0.514611
163	0.464938
164	0.536122
165	0.483637
166	0.504872
167	0.4862
168	0.495585
169	0.512631
170	0.495875
171	0.462333
172	0.520177
173	0.479356
174	0.522448
175	0.499812
176	0.51091
177	0.488124
178	0.524646
179	0.529931
180	0.51256
181	0.514809
182	0.468819
183	0.49285
184	0.530615
185	0.511622
186	0.49106
187	0.505068
188	0.472197
189	0.53013
190	0.481645
191	0.539115
192	0.497162
193	0.496499
194	0.543069
195	0.468529
196	0.510054
197	0.515521
198	0.494775
199	0.503164
200	0.485135
201	0.502942
202	0.505472
203	0.459869
204	0.512548
205	0.503828
206	0.510028
207	0.484
208	0.473193
209	0.480729
210	0.442789
211	0.506669
212	0.499404
213	0.509845
214	0.511007
215	0.514992
216	0.504668
217	0.491065
218	0.509017
219	0.527329
220	0.532401
221	0.48923
222	0.502229
223	0.528021
224	0.482265
225	0.511025
226	0.492163
227	0.500341
228	0.468447
229	0.496196
230	0.496369
231	0.466373
232	0.451376
233	0.487975
234	0.490978
235	0.505174
236	0.533534
237	0.487205
238	0.509026
239	0.495327
240	0.477759
241	0.495141
242	0.454589
243	0.504373
244	0.524035
245	0.513314
246	0.499414
247	0.491196
248	0.48035
249	0.488119
250	0.480791
251	0.490846
252	0.487045
253	0.527886
254	0.5218
255	0.49721
256	0.496776
257	0.520256
258	0.515454
259	0.497158
260	0.479428
261	0.49806
262	0.478729
263	0.499782
264	0.508576
265	0.486387
266	0.512461
267	0.51496
268	0.4815
269	0.496955
270	0.51513
271	0.499967
272	0.489333
273	0.510503
274	0.490086
275	0.496031
276	0.498276
277	0.488547
278	0.486196
279	0.491616
280	0.483856
281	0.489963
282	0.469879
283	0.511128
284	0.47239
285	0.529227
286	0.510039
287	0.528598
288	0.485791
289	0.493088
290	0.487055
291	0.483378
292	0.499443
293	0.569573
294	0.467261
295	0.515442
296	0.488795
297	0.472455
298	0.505478
299	0.49948
300	0.508444
301	0.489321
302	0.488009
303	0.508948
304	0.51401
305	0.488848
306	0.490792
307	0.515459
308	0.526594
309	0.491954
310	0.503718
311	0.496985
312	0.505096
313	0.508247
314	0.49009
315	0.50157
316	0.499934
317	0.51497
318	0.497606
319	0.517852
320	0.516368
321	0.500934
322	0.503458
323	0.49239
324	0.492829
325	0.508959
326	0.515662
327	0.520934
328	0.509051
329	0.502899
330	0.489558
331	0.501082
332	0.490743
333	0.51781
334	0.508916
335	0.492928
336	0.507758
337	0.53049
338	0.477854
339	0.488831
340	0.494481
341	0.496278
342	0.49156
343	0.48879
344	0.511297
345	0.511595
346	0.499248
347	0.527828
348	0.519156
349	0.503445
350	0.462181
351	0.497549
352	0.52003
353	0.514383
354	0.486058
355	0.485404
356	0.512203
357	0.485134
358	0.516956
359	0.511683
360	0.527653
361	0.510331
362	0.500354
363	0.510148
364	0.520862
365	0.500475
366	0.505877
367	0.480513
368	0.492987
369	0.50138
370	0.503762
371	0.519994
372	0.50371
373	0.535403
374	0.493654
375	0.493282
376	0.490898
377	0.517125
378	0.499281
379	0.518261
380	0.485413
381	0.468037
382	0.489077
383	0.490226
384	0.515576
385	0.511659
386	0.491757
387	0.486282
388	0.494195
389	0.472932
390	0.504983
391	0.500542
392	0.492845
393	0.513137
394	0.496479
395	0.502917
396	0.496476
397	0.502789
398	0.470754
399	0.506514
400	0.484149
401	0.509739
402	0.507726
403	0.491443
404	0.481901
405	0.518778
406	0.496141
407	0.513824
408	0.491499
409	0.50456
410	0.477246
411	0.496526
412	0.51269
413	0.496553
414	0.516775
415	0.48002
416	0.488677
417	0.505974
418	0.493317
419	0.494648
420	0.491443
421	0.470889
422	0.48461
423	0.505593
424	0.516128
425	0.514059
426	0.498479
427	0.506804
428	0.482735
429	0.497635
430	0.498005
431	0.476518
432	0.490405
433	0.494637
434	0.51153
435	0.478219
436	0.48698
437	0.472918
438	0.505289
439	0.492811
440	0.513966
441	0.501503
442	0.500927
443	0.505676
444	0.505344
445	0.506532
446	0.503669
447	0.490452
448	0.497185
449	0.483219
450	0.504577
451	0.504755
452	0.507346
453	0.516318
454	0.483502
455	0.490337
456	0.49013
457	0.485167
458	0.499239
459	0.481519
460	0.488513
461	0.496412
462	0.499944
463	0.513118
464	0.495623
465	0.502756
466	0.515799
467	0.514109
468	0.485006
469	0.502799
470	0.510576
471	0.499324
472	0.475044
473	0.51148
474	0.505659
475	0.512417
476	0.511919
477	0.50703
478	0.5132
479	0.509946
480	0.492632
481	0.495519
482	0.487695
483	0.50027
484	0.499692
485	0.482048
486	0.505274
487	0.495843
488	0.518729
489	0.477328
490	0.509495
491	0.507376
492	0.492584
493	0.515493
494	0.49829
495	0.517327
496	0.504592
497	0.498052
498	0.492488
499	0.525962
500	0.487322
501	0.502572
502	0.495782
503	0.503189
504	0.499694
505	0.510919
506	0.500003
507	0.485692
508	0.50232
509	0.484636
510	0.504168
511	0.521653
512	0.489939
513	0.499488
514	0.499362
515	0.495672
516	0.520534
517	0.48251
518	0.498066
519	0.523637
520	0.499877
521	0.503157
522	0.485071
523	0.510585
524	0.483113
525	0.463512
526	0.499395
527	0.508389
528	0.485312
529	0.510843
530	0.489544
531	0.512105
532	0.495346
533	0.507088
534	0.505994
535	0.506762
536	0.491155
537	0.486331
538	0.5047
539	0.478803
540	0.516814
541	0.498143
542	0.505316
543	0.506157
544	0.487879
545	0.501012
546	0.503521
547	0.521071
548	0.496819
549	0.502098
550	0.514089
551	0.501118
552	0.491235
553	0.525707
554	0.513998
555	0.510601
556	0.481708
557	0.51815
558	0.467953
559	0.528443
560	0.486424
561	0.513034
562	0.521839
563	0.500049
564	0.497844
565	0.516868
566	0.50285
567	0.533333
568	0.506576
569	0.499355
570	0.508681
571	0.512304
572	0.511502
573	0.502418
574	0.499787
575	0.502409
576	0.513276
577	0.506277
578	0.488521
579	0.484246
580	0.494011
581	0.514659
582	0.500388
583	0.525971
584	0.510375
585	0.490186
586	0.507155
587	0.50379
588	0.48138
589	0.498919
590	0.492331
591	0.520631
592	0.495268
593	0.524313
594	0.532744
595	0.50271
596	0.497613
597	0.491603
598	0.490339
599	0.478992
600	0.494083
601	0.493073
602	0.502228
603	0.507431
604	0.499626
605	0.512447
606	0.488126
607	0.506048
608	0.506506
609	0.498086
610	0.516253
611	0.491765
612	0.499921
613	0.488906
614	0.487284
615	0.492791
616	0.515764
617	0.486813
618	0.510935
619	0.50594
620	0.510182
621	0.496687
622	0.50335
623	0.5032
624	0.482251
625	0.480914
626	0.493667
627	0.500806
628	0.475849
629	0.509392
630	0.492731
631	0.483449
632	0.514822
633	0.501506
634	0.501681
635	0.508973
636	0.499254
637	0.496597
638	0.508783
639	0.490629
640	0.508544
641	0.530034
642	0.488664
643	0.498773
644	0.499715
645	0.500738
646	0.518015
647	0.496672
648	0.498336
649	0.487985
650	0.485992
651	0.513119
652	0.505842
653	0.492685
654	0.511422
655	0.503252
656	0.493202
657	0.495866
658	0.532313
659	0.49563
660	0.501753
661	0.510576
662	0.504173
663	0.525263
664	0.489608
665	0.505343
666	0.508448
667	0.512638
668	0.500503
669	0.506793
670	0.510973
671	0.49428
672	0.510336
673	0.511491
674	0.514934
675	0.49248
676	0.50298
677	0.496123
678	0.499484
679	0.501169
680	0.49278
681	0.501695
682	0.495802
683	0.508677
684	0.506308
685	0.485753
686	0.487213
687	0.50465
688	0.502285
689	0.508239
690	0.491901
691	0.502294
692	0.503901
693	0.513713
694	0.530032
695	0.494375
696	0.504019
697	0.499609
698	0.510816
699	0.510082
700	0.504604
701	0.496275
702	0.495919
703	0.517714
704	0.49808
705	0.490879
706	0.50312
707	0.499931
708	0.522487
709	0.499021
710	0.506056
711	0.481289
712	0.490284
713	0.485874
714	0.495764
715	0.514512
716	0.518241
717	0.487884
718	0.519367
719	0.498835
720	0.474975
721	0.501538
722	0.492658
723	0.507425
724	0.504185
725	0.504
726	0.502985
727	0.469701
728	0.506885
729	0.490002
730	0.488032
731	0.48382
732	0.506275
733	0.52618
734	0.502616
735	0.503285
736	0.496213
737	0.474351
738	0.503076
739	0.508513
740	0.486853
741	0.496871
742	0.523591
743	0.487823
744	0.510896
745	0.507643
746	0.513059
747	0.497982
748	0.499467
749	0.498224
750	0.50781
751	0.494705
752	0.496076
753	0.509701
754	0.502841
755	0.506492
756	0.486799
757	0.512492
758	0.506646
759	0.507515
760	0.502079
761	0.496733
762	0.518331
763	0.50825
764	0.510632
765	0.504562
766	0.497953
767	0.507041
768	0.501984
769	0.499132
770	0.505377
771	0.503526
772	0.490983
773	0.507171
774	0.485668
775	0.50347
776	0.517516
777	0.501545
778	0.481327
779	0.505855
780	0.495767
781	0.5001
782	0.489955
783	0.513289
784	0.515607
785	0.50188
786	0.491652
787	0.509161
788	0.503442
789	0.496056
790	0.519512
791	0.493849
792	0.50062
793	0.506977
794	0.486786
795	0.481637
796	0.507065
797	0.497716
798	0.488759
799	0.511535
800	0.500741
801	0.500735
802	0.486662
803	0.515455
804	0.495401
805	0.505198
806	0.492256
807	0.510393
808	0.500077
809	0.505444
810	0.489871
811	0.512548
812	0.513781
813	0.504256
814	0.498029
815	0.494101
816	0.502533
817	0.490143
818	0.490025
819	0.49332
820	0.517307
821	0.498753
822	0.514351
823	0.491839
824	0.508216
825	0.485681
826	0.500316
827	0.505562
828	0.501121
829	0.484469
830	0.507926
831	0.502091
832	0.502921
833	0.479722
834	0.510484
835	0.498287
836	0.504935
837	0.502128
838	0.50451
839	0.487495
840	0.505962
841	0.494166
842	0.502135
843	0.499839
844	0.491545
845	0.499442
846	0.498443
847	0.497829
848	0.5177
849	0.524479
850	0.500039
851	0.494051
852	0.499376
853	0.503744
854	0.515341
855	0.510486
856	0.515588
857	0.487797
858	0.51165
859	0.507851
860	0.506694
861	0.510209
862	0.505021
863	0.487881
864	0.502225
865	0.503104
866	0.484769
867	0.494296
868	0.492435
869	0.504614
870	0.501201
871	0.492106
872	0.496288
873	0.504028
874	0.496452
875	0.498529
876	0.482127
877	0.506161
878	0.49248
879	0.504091
880	0.501519
881	0.478894
882	0.519276
883	0.49884
884	0.511707
885	0.491333
886	0.496083
887	0.515116
888	0.489776
889	0.519048
890	0.490732
891	0.49782
892	0.486092
893	0.48304
894	0.501995
895	0.487185
896	0.485161
897	0.503658
898	0.505675
899	0.493325
900	0.513206
901	0.502973
902	0.485428
903	0.496159
904	0.494893
905	0.503315
906	0.510748
907	0.504401
908	0.485626
909	0.501362
910	0.495748
911	0.507595
912	0.508789
913	0.505736
914	0.504278
915	0.482818
916	0.503618
917	0.513212
918	0.50485
919	0.505316
920	0.498774
921	0.48435
922	0.510549
923	0.501911
924	0.500615
925	0.508494
926	0.494154
927	0.505993
928	0.501118
929	0.525479
930	0.511089
931	0.487583
932	0.509385
933	0.497157
934	0.506017
935	0.51699
936	0.502687
937	0.49955
938	0.48617
939	0.510414
940	0.507
941	0.500904
942	0.496328
943	0.510942
944	0.491069
945	0.48656
946	0.512669
947	0.504427
948	0.487749
949	0.501947
950	0.493974
951	0.498253
952	0.508498
953	0.510756
954	0.490704
955	0.494453
956	0.490923
957	0.509196
958	0.505618
959	0.492741
960	0.498627
961	0.4938
962	0.501205
963	0.50513
964	0.500798
965	0.495811
966	0.488312
967	0.499811
968	0.487884
969	0.509926
970	0.509746
971	0.487214
972	0.521185
973	0.489045
974	0.503319
975	0.502422
976	0.51021
977	0.493718
978	0.487088
979	0.516755
980	0.500014
981	0.518364
982	0.499307
983	0.488813
984	0.492766
985	0.487631
986	0.484871
987	0.493884
988	0.494826
989	0.492705
990	0.498688
991	0.494556
992	0.494731
993	0.488564
994	0.487129
995	0.492178
996	0.482998
997	0.492429
998	0.493348
999	0.498068
1000	0.50812
1001	0.522425
1002	0.511508
1003	0.493005
1004	0.505642
1005	0.493753
1006	0.487702
1007	0.502614
1008	0.489559
1009	0.503027
1010	0.498052
1011	0.49462
1012	0.486109
1013	0.522629
1014	0.489837
1015	0.508898
1016	0.50377
1017	0.487166
1018	0.509302
1019	0.500497
1020	0.499575
1021	0.504544
1022	0.501791
1023	0.500688
1024	0.509472
1025	0.493559
1026	0.509518
1027	0.498794
1028	0.49901
1029	0.480955
1030	0.511196
1031	0.486531
1032	0.525905
1033	0.498999
1034	0.490797
1035	0.503118
1036	0.491007
1037	0.513054
1038	0.506599
1039	0.509
1040	0.494777
1041	0.51008
1042	0.497696
1043	0.504708
1044	0.499125
1045	0.484991
1046	0.486783
1047	0.49629
1048	0.485378
1049	0.514016
1050	0.497927
1051	0.504553
1052	0.501706
1053	0.501459
1054	0.509197
1055	0.481261
1056	0.501862
1057	0.503334
1058	0.504502
1059	0.507057
1060	0.495256
1061	0.503428
1062	0.5045
1063	0.500729
1064	0.491432
1065	0.501212
1066	0.502937
1067	0.478329
1068	0.4987
1069	0.491107
1070	0.494941
1071	0.502798
1072	0.512844
1073	0.494324
1074	0.508624
1075	0.487819
1076	0.512463
1077	0.489795
1078	0.495432
1079	0.490845
1080	0.502033
1081	0.506618
1082	0.516827
1083	0.492037
1084	0.48342
1085	0.489511
1086	0.487768
1087	0.510265
1088	0.515708
1089	0.485462
1090	0.497819
1091	0.508498
1092	0.516919
1093	0.502616
1094	0.506527
1095	0.49713
1096	0.496639
1097	0.502157
1098	0.50523
1099	0.505854
1100	0.495786
1101	0.493719
1102	0.497255
1103	0.499946
1104	0.500487
1105	0.508847
1106	0.513238
1107	0.498956
1108	0.499816
1109	0.50226
1110	0.493803
1111	0.507836
1112	0.499158
1113	0.509005
1114	0.509046
1115	0.52386
1116	0.498758
1117	0.492511
1118	0.50958
1119	0.49299
1120	0.509333
1121	0.524114
1122	0.48942
1123	0.497091
1124	0.500704
1125	0.489582
1126	0.51954
1127	0.49359
1128	0.497884
1129	0.505841
1130	0.500822
1131	0.499954
1132	0.49089
1133	0.502833
1134	0.506587
1135	0.493005
1136	0.495735
1137	0.498172
1138	0.507611
1139	0.496038
1140	0.499059
1141	0.502303
1142	0.513424
1143	0.499946
1144	0.505894
1145	0.497642
1146	0.525448
1147	0.498394
1148	0.523225
1149	0.498736
1150	0.499778
1151	0.498453
1152	0.516661
1153	0.499987
1154	0.50894
1155	0.494556
1156	0.493904
1157	0.490695
1158	0.491345
1159	0.49411
1160	0.500068
1161	0.500396
1162	0.513351
1163	0.500569
1164	0.515487
1165	0.500692
1166	0.51863
1167	0.499463
1168	0.5005
1169	0.495013
1170	0.502074
1171	0.497169
1172	0.489042
1173	0.512903
1174	0.517787
1175	0.503354
1176	0.497744
1177	0.512634
1178	0.518122
1179	0.498926
1180	0.50926
1181	0.50946
1182	0.494098
1183	0.507857
1184	0.500902
1185	0.503127
1186	0.499433
1187	0.495756
1188	0.4963
1189	0.499007
1190	0.497298
1191	0.515571
1192	0.507223
1193	0.520246
1194	0.494473
1195	0.49466
1196	0.489472
1197	0.508749
1198	0.502049
1199	0.508054
1200	0.487791
1201	0.492468
1202	0.505904
1203	0.488364
1204	0.507796
1205	0.509425
1206	0.49502
1207	0.504553
1208	0.491328
1209	0.498458
1210	0.502092
1211	0.520346
1212	0.505505
1213	0.51302
1214	0.488264
1215	0.494976
1216	0.493701
1217	0.497773
1218	0.505176
1219	0.492426
1220	0.501532
1221	0.498773
1222	0.501731
1223	0.51543
1224	0.507822
1225	0.509958
1226	0.494666
1227	0.505952
1228	0.50351
1229	0.501699
1230	0.495392
1231	0.507373
1232	0.503584
1233	0.50969
1234	0.490891
1235	0.505139
1236	0.488622
1237	0.494191
1238	0.488532
1239	0.491671
1240	0.518814
1241	0.492464
1242	0.492366
1243	0.50115
1244	0.502056
1245	0.505459
1246	0.510456
1247	0.504607
1248	0.505327
1249	0.503918
1250	0.506602
1251	0.476468
1252	0.496994
1253	0.493423
1254	0.492433
1255	0.488233
1256	0.498153
1257	0.505629
1258	0.4868
1259	0.504966
1260	0.490904
1261	0.492425
1262	0.496706
1263	0.481636
1264	0.493718
1265	0.491846
1266	0.507352
1267	0.489414
1268	0.48693
1269	0.499875
1270	0.493883
1271	0.499601
1272	0.51973
1273	0.510781
1274	0.499122
1275	0.487871
1276	0.504317
1277	0.51667
1278	0.498199
1279	0.483096
1280	0.484275
1281	0.49246
1282	0.50228
1283	0.512127
1284	0.511235
1285	0.493536
1286	0.50019
1287	0.494131
1288	0.495232
1289	0.499106
1290	0.511333
1291	0.496661
1292	0.509369
1293	0.496812
1294	0.49704
1295	0.493563
1296	0.499033
1297	0.494752
1298	0.471736
1299	0.503992
1300	0.5005
1301	0.510928
1302	0.505272
1303	0.488848
1304	0.504844
1305	0.496993
1306	0.510601
1307	0.506029
1308	0.501215
1309	0.496732
1310	0.496371
1311	0.496793
1312	0.497735
1313	0.50515
1314	0.492144
1315	0.507886
1316	0.492603
1317	0.502024
1318	0.497863
1319	0.50431
1320	0.503128
1321	0.493021
1322	0.512206
1323	0.506913
1324	0.501583
1325	0.508957
1326	0.5091
1327	0.508079
1328	0.495482
1329	0.507983
1330	0.484894
1331	0.511882
1332	0.49958
1333	0.495337
1334	0.50062
1335	0.511477
1336	0.504875
1337	0.504815
1338	0.500864
1339	0.491418
1340	0.502894
1341	0.501884
1342	0.48112
1343	0.503763
1344	0.500836
1345	0.511307
1346	0.492108
1347	0.488596
1348	0.492266
1349	0.494002
1350	0.487172
1351	0.510431
1352	0.500358
1353	0.488899
1354	0.505468
1355	0.488257
1356	0.510732
1357	0.501243
1358	0.504218
1359	0.499956
1360	0.492121
1361	0.490305
1362	0.503413
1363	0.498526
1364	0.507743
1365	0.493465
1366	0.510002
1367	0.51064
1368	0.494966
1369	0.505977
1370	0.499239
1371	0.50745
1372	0.499523
1373	0.50854
1374	0.495143
1375	0.491215
1376	0.500759
1377	0.489313
1378	0.503082
1379	0.492502
1380	0.502192
1381	0.505913
1382	0.499593
1383	0.508263
1384	0.500548
1385	0.504335
1386	0.50954
1387	0.48669
1388	0.51826
1389	0.513693
1390	0.515592
1391	0.510637
1392	0.482671
1393	0.489248
1394	0.494543
1395	0.494762
1396	0.491811
1397	0.480641
1398	0.486548
1399	0.517197
1400	0.487376
1401	0.506396
1402	0.502619
1403	0.502249
1404	0.511917
1405	0.509655
1406	0.486388
1407	0.513849
1408	0.498885
1409	0.480673
1410	0.504081
1411	0.518431
1412	0.500016
1413	0.507291
1414	0.50663
1415	0.489171
1416	0.508127
1417	0.49611
1418	0.491959
1419	0.486402
1420	0.494396
1421	0.502524
1422	0.507466
1423	0.497819
1424	0.507546
1425	0.505256
1426	0.505741
1427	0.490185
1428	0.511687
1429	0.491046
1430	0.508687
1431	0.505466
1432	0.506302
1433	0.500914
1434	0.514549
1435	0.514281
1436	0.507945
1437	0.499403
1438	0.501417
1439	0.510275
1440	0.499677
1441	0.502946
1442	0.505884
1443	0.501489
1444	0.510102
1445	0.497194
1446	0.505895
1447	0.49978
1448	0.495081
1449	0.495712
1450	0.497675
1451	0.503173
1452	0.495729
1453	0.48607
1454	0.501612
1455	0.504546
1456	0.494099
1457	0.497972
1458	0.496656
1459	0.496349
1460	0.507328
1461	0.494652
1462	0.492046
1463	0.503735
1464	0.488113
1465	0.498152
1466	0.498038
1467	0.497279
1468	0.487242
1469	0.491849
1470	0.501784
1471	0.500973
1472	0.502123
1473	0.491663
1474	0.487119
1475	0.498706
1476	0.502859
1477	0.502773
1478	0.499249
1479	0.497812
1480	0.505733
1481	0.503764
1482	0.492827
1483	0.484951
1484	0.506885
1485	0.500141
1486	0.506446
1487	0.493753
1488	0.489136
1489	0.499846
1490	0.510223
1491	0.506612
1492	0.496512
1493	0.496954
1494	0.489285
1495	0.496594
1496	0.506587
1497	0.496068
1498	0.493953
1499	0.497147
1500	0.500402
1501	0.488593
1502	0.498852
1503	0.493504
1504	0.505541
1505	0.498837
1506	0.493216
1507	0.496671
1508	0.486592
1509	0.488576
1510	0.509489
1511	0.506849
1512	0.504159
1513	0.489088
1514	0.494523
1515	0.502939
1516	0.491574
1517	0.501653
1518	0.503873
1519	0.484828
1520	0.506119
1521	0.497113
1522	0.495625
1523	0.500419
1524	0.493093
1525	0.498274
1526	0.492804
1527	0.505891
1528	0.496646
1529	0.499834
1530	0.488614
1531	0.504271
1532	0.505844
1533	0.498754
1534	0.497007
1535	0.510969
1536	0.502961
1537	0.486055
1538	0.492188
1539	0.506994
1540	0.501538
1541	0.499725
1542	0.491193
1543	0.493906
1544	0.497711
1545	0.493365
1546	0.504043
1547	0.489725
1548	0.485119
1549	0.497907
1550	0.484827
1551	0.499839
1552	0.498884
1553	0.489043
1554	0.499332
1555	0.501087
1556	0.499615
1557	0.499194
1558	0.492843
1559	0.505199
1560	0.49289
1561	0.498438
1562	0.489723
1563	0.50118
1564	0.497449
1565	0.504725
1566	0.505789
1567	0.499562
1568	0.503366
1569	0.511286
1570	0.497083
1571	0.492843
1572	0.49503
1573	0.509172
1574	0.504035
1575	0.490491
1576	0.498283
1577	0.510642
1578	0.49061
1579	0.503252
1580	0.501039
1581	0.491926
1582	0.497603
1583	0.506803
1584	0.503954
1585	0.501543
1586	0.500732
1587	0.516327
1588	0.521591
1589	0.48959
1590	0.499638
1591	0.491695
1592	0.494485
1593	0.486153
1594	0.492775
1595	0.502605
1596	0.510324
1597	0.490295
1598	0.49174
1599	0.499893
1600	0.513771
1601	0.506015
1602	0.508354
1603	0.50582
1604	0.485926
1605	0.506907
1606	0.49862
1607	0.496963
1608	0.502495
1609	0.49866
1610	0.488295
1611	0.504335
1612	0.502127
1613	0.500615
1614	0.508869
1615	0.497873
1616	0.50356
1617	0.495223
1618	0.500266
1619	0.493226
1620	0.498003
1621	0.49696
1622	0.502525
1623	0.507633
1624	0.489526
1625	0.507341
1626	0.493245
1627	0.505366
1628	0.503657
1629	0.496755
1630	0.504632
1631	0.503214
1632	0.487868
1633	0.516439
1634	0.503388
1635	0.485622
1636	0.504359
1637	0.509054
1638	0.497393
1639	0.503651
1640	0.49616
1641	0.515631
1642	0.509837
1643	0.499781
1644	0.503232
1645	0.495435
1646	0.489904
1647	0.489804
1648	0.496972
1649	0.498251
1650	0.491255
1651	0.509239
1652	0.510455
1653	0.502705
1654	0.490629
1655	0.505238
1656	0.486824
1657	0.502306
1658	0.500394
1659	0.515193
1660	0.49024
1661	0.500942
1662	0.494289
1663	0.497435
1664	0.508364
1665	0.496419
1666	0.506476
1667	0.502121
1668	0.507249
1669	0.515
1670	0.496661
1671	0.505355
1672	0.50429
1673	0.512549
1674	0.497233
1675	0.497182
1676	0.508947
1677	0.502523
1678	0.500709
1679	0.502321
1680	0.488691
1681	0.495599
1682	0.495579
1683	0.496353
1684	0.494601
1685	0.497319
1686	0.505604
1687	0.504999
1688	0.502609
1689	0.491601
1690	0.506302
1691	0.499527
1692	0.487598
1693	0.487849
1694	0.498821
1695	0.513826
1696	0.499375
1697	0.494519
1698	0.489492
1699	0.489201
1700	0.505114
1701	0.496403
1702	0.493662
1703	0.504227
1704	0.492263
1705	0.486148
1706	0.504156
1707	0.505208
1708	0.495757
1709	0.500218
1710	0.508528
1711	0.505612
1712	0.504235
1713	0.503492
1714	0.509593
1715	0.510414
1716	0.499024
1717	0.507859
1718	0.503948
1719	0.499508
1720	0.504543
1721	0.499783
1722	0.500745
1723	0.500563
1724	0.49543
1725	0.502989
1726	0.500212
1727	0.496555
1728	0.511304
1729	0.508524
1730	0.493445
1731	0.494548
1732	0.497008
1733	0.498785
1734	0.502543
1735	0.501383
1736	0.495682
1737	0.500375
1738	0.510677
1739	0.494758
1740	0.501903
1741	0.49389
1742	0.493312
1743	0.491209
1744	0.488373
1745	0.497559
1746	0.503532
1747	0.508354
1748	0.507204
1749	0.502337
1750	0.491579
1751	0.49463
1752	0.513104
1753	0.492081
1754	0.503837
1755	0.510259
1756	0.496596
1757	0.512345
1758	0.51355
1759	0.497436
1760	0.500757
1761	0.513129
1762	0.5001
1763	0.502348
1764	0.492461
1765	0.491282
1766	0.50237
1767	0.498484
1768	0.496291
1769	0.500336
1770	0.504434
1771	0.51002
1772	0.499846
1773	0.511592
1774	0.493296
1775	0.502524
1776	0.509402
1777	0.50519
1778	0.491288
1779	0.503018
1780	0.505103
1781	0.508233
1782	0.499683
1783	0.491275
1784	0.498135
1785	0.503318
1786	0.503325
1787	0.50877
1788	0.489315
1789	0.504863
1790	0.500746
1791	0.507526
1792	0.499008
1793	0.498039
1794	0.512449
1795	0.513389
1796	0.497111
1797	0.497329
1798	0.506917
1799	0.500817
1800	0.498367
1801	0.493661
1802	0.512627
1803	0.511442
1804	0.503471
1805	0.492152
1806	0.510056
1807	0.501669
1808	0.497584
1809	0.508441
1810	0.499953
1811	0.505568
1812	0.488596
1813	0.503895
1814	0.501385
1815	0.493896
1816	0.506581
1817	0.502235
1818	0.49643
1819	0.499359
1820	0.505524
1821	0.485286
1822	0.496444
1823	0.49133
1824	0.492441
1825	0.508093
1826	0.491439
1827	0.496876
1828	0.497119
1829	0.496762
1830	0.506369
1831	0.499834
1832	0.498299
1833	0.505566
1834	0.482906
1835	0.510357
1836	0.50395
1837	0.505583
1838	0.514901
1839	0.499209
1840	0.50438
1841	0.511315
1842	0.500211
1843	0.493409
1844	0.499968
1845	0.495766
1846	0.497966
1847	0.48832
1848	0.505312
1849	0.492201
1850	0.487874
1851	0.499174
1852	0.492887
1853	0.514138
1854	0.519146
1855	0.49617
1856	0.513641
1857	0.511225
1858	0.501622
1859	0.515061
1860	0.498401
1861	0.493307
1862	0.497754
1863	0.499379
1864	0.516309
1865	0.509578
1866	0.50556
1867	0.501221
1868	0.497853
1869	0.513727
1870	0.497921
1871	0.49905
1872	0.504507
1873	0.501918
1874	0.488987
1875	0.499267
1876	0.502881
1877	0.497144
1878	0.493502
1879	0.513382
1880	0.508614
1881	0.495837
1882	0.502989
1883	0.503353
